county,age_cat,sex,race7,pop
San Benito County,45-64,MALE,7,219
San Benito County,45-64,MALE,1,114
San Benito County,45-64,MALE,2,0
San Benito County,45-64,MALE,3,0
San Benito County,45-64,MALE,4,12
San Benito County,45-64,MALE,5,0
San Benito County,45-64,MALE,6,5
San Benito County,45-64,MALE,7,194
San Benito County,45-64,MALE,1,105
San Benito County,45-64,MALE,2,0
San Benito County,45-64,MALE,3,0
San Benito County,45-64,MALE,4,12
San Benito County,45-64,MALE,5,0
San Benito County,45-64,MALE,6,2
San Benito County,45-64,MALE,7,210
San Benito County,45-64,MALE,1,120
San Benito County,45-64,MALE,2,2
San Benito County,45-64,MALE,3,2
San Benito County,45-64,MALE,4,11
San Benito County,45-64,MALE,5,1
San Benito County,45-64,MALE,6,3
San Benito County,45-64,MALE,7,219
San Benito County,45-64,MALE,1,129
San Benito County,45-64,MALE,2,1
San Benito County,45-64,MALE,3,0
San Benito County,45-64,MALE,4,8
San Benito County,45-64,MALE,5,0
San Benito County,45-64,MALE,6,4
San Benito County,45-64,MALE,7,233
San Benito County,45-64,MALE,1,152
San Benito County,45-64,MALE,2,4
San Benito County,45-64,MALE,3,1
San Benito County,45-64,MALE,4,7
San Benito County,45-64,MALE,5,2
San Benito County,45-64,MALE,6,10
San Benito County,45-64,MALE,7,245
San Benito County,45-64,MALE,1,138
San Benito County,45-64,MALE,2,2
San Benito County,45-64,MALE,3,0
San Benito County,45-64,MALE,4,16
San Benito County,45-64,MALE,5,0
San Benito County,45-64,MALE,6,4
San Benito County,45-64,MALE,7,227
San Benito County,45-64,MALE,1,160
San Benito County,45-64,MALE,2,3
San Benito County,45-64,MALE,3,4
San Benito County,45-64,MALE,4,9
San Benito County,45-64,MALE,5,0
San Benito County,45-64,MALE,6,3
San Benito County,45-64,MALE,7,183
San Benito County,45-64,MALE,1,163
San Benito County,45-64,MALE,2,4
San Benito County,45-64,MALE,3,1
San Benito County,45-64,MALE,4,10
San Benito County,45-64,MALE,5,0
San Benito County,45-64,MALE,6,5
San Benito County,45-64,MALE,7,188
San Benito County,45-64,MALE,1,170
San Benito County,45-64,MALE,2,2
San Benito County,45-64,MALE,3,1
San Benito County,45-64,MALE,4,13
San Benito County,45-64,MALE,5,2
San Benito County,45-64,MALE,6,4
San Benito County,45-64,MALE,7,208
San Benito County,45-64,MALE,1,175
San Benito County,45-64,MALE,2,7
San Benito County,45-64,MALE,3,2
San Benito County,45-64,MALE,4,13
San Benito County,45-64,MALE,5,2
San Benito County,45-64,MALE,6,6
San Benito County,45-64,MALE,7,177
San Benito County,45-64,MALE,1,201
San Benito County,45-64,MALE,2,3
San Benito County,45-64,MALE,3,4
San Benito County,45-64,MALE,4,8
San Benito County,45-64,MALE,5,0
San Benito County,45-64,MALE,6,3
San Benito County,45-64,MALE,7,201
San Benito County,45-64,MALE,1,202
San Benito County,45-64,MALE,2,6
San Benito County,45-64,MALE,3,2
San Benito County,45-64,MALE,4,11
San Benito County,45-64,MALE,5,1
San Benito County,45-64,MALE,6,7
San Benito County,45-64,MALE,7,163
San Benito County,45-64,MALE,1,198
San Benito County,45-64,MALE,2,4
San Benito County,45-64,MALE,3,5
San Benito County,45-64,MALE,4,15
San Benito County,45-64,MALE,5,0
San Benito County,45-64,MALE,6,3
San Benito County,45-64,MALE,7,181
San Benito County,45-64,MALE,1,181
San Benito County,45-64,MALE,2,3
San Benito County,45-64,MALE,3,2
San Benito County,45-64,MALE,4,17
San Benito County,45-64,MALE,5,0
San Benito County,45-64,MALE,6,7
San Benito County,45-64,MALE,7,163
San Benito County,45-64,MALE,1,196
San Benito County,45-64,MALE,2,7
San Benito County,45-64,MALE,3,3
San Benito County,45-64,MALE,4,12
San Benito County,45-64,MALE,5,4
San Benito County,45-64,MALE,6,6
San Benito County,45-64,MALE,7,195
San Benito County,45-64,MALE,1,188
San Benito County,45-64,MALE,2,3
San Benito County,45-64,MALE,3,2
San Benito County,45-64,MALE,4,7
San Benito County,45-64,MALE,5,1
San Benito County,45-64,MALE,6,3
San Benito County,45-64,MALE,7,162
San Benito County,45-64,MALE,1,191
San Benito County,45-64,MALE,2,5
San Benito County,45-64,MALE,3,0
San Benito County,45-64,MALE,4,11
San Benito County,45-64,MALE,5,1
San Benito County,45-64,MALE,6,6
San Benito County,45-64,MALE,7,149
San Benito County,65+,MALE,1,220
San Benito County,65+,MALE,2,4
San Benito County,65+,MALE,3,3
San Benito County,65+,MALE,4,5
San Benito County,65+,MALE,5,0
San Benito County,65+,MALE,6,3
San Benito County,65+,MALE,7,143
San Benito County,65+,MALE,1,164
San Benito County,65+,MALE,2,7
San Benito County,65+,MALE,3,1
San Benito County,65+,MALE,4,15
San Benito County,65+,MALE,5,0
San Benito County,65+,MALE,6,6
San Benito County,65+,MALE,7,137
San Benito County,65+,MALE,1,185
San Benito County,65+,MALE,2,2
San Benito County,65+,MALE,3,2
San Benito County,65+,MALE,4,4
San Benito County,65+,MALE,5,0
San Benito County,65+,MALE,6,7
San Benito County,65+,MALE,7,119
San Benito County,65+,MALE,1,164
San Benito County,65+,MALE,2,3
San Benito County,65+,MALE,3,4
San Benito County,65+,MALE,4,12
San Benito County,65+,MALE,5,1
San Benito County,65+,MALE,6,6
San Benito County,65+,MALE,7,136
San Benito County,65+,MALE,1,175
San Benito County,65+,MALE,2,8
San Benito County,65+,MALE,3,3
San Benito County,65+,MALE,4,8
San Benito County,65+,MALE,5,2
San Benito County,65+,MALE,6,3
San Benito County,65+,MALE,7,137
San Benito County,65+,MALE,1,159
San Benito County,65+,MALE,2,2
San Benito County,65+,MALE,3,1
San Benito County,65+,MALE,4,7
San Benito County,65+,MALE,5,0
San Benito County,65+,MALE,6,2
San Benito County,65+,MALE,7,100
San Benito County,65+,MALE,1,154
San Benito County,65+,MALE,2,3
San Benito County,65+,MALE,3,0
San Benito County,65+,MALE,4,10
San Benito County,65+,MALE,5,0
San Benito County,65+,MALE,6,3
San Benito County,65+,MALE,7,101
San Benito County,65+,MALE,1,128
San Benito County,65+,MALE,2,5
San Benito County,65+,MALE,3,1
San Benito County,65+,MALE,4,7
San Benito County,65+,MALE,5,1
San Benito County,65+,MALE,6,4
San Benito County,65+,MALE,7,100
San Benito County,65+,MALE,1,153
San Benito County,65+,MALE,2,1
San Benito County,65+,MALE,3,1
San Benito County,65+,MALE,4,4
San Benito County,65+,MALE,5,0
San Benito County,65+,MALE,6,2
San Benito County,65+,MALE,7,98
San Benito County,65+,MALE,1,158
San Benito County,65+,MALE,2,2
San Benito County,65+,MALE,3,2
San Benito County,65+,MALE,4,7
San Benito County,65+,MALE,5,0
San Benito County,65+,MALE,6,3
San Benito County,65+,MALE,7,79
San Benito County,65+,MALE,1,127
San Benito County,65+,MALE,2,2
San Benito County,65+,MALE,3,1
San Benito County,65+,MALE,4,4
San Benito County,65+,MALE,5,1
San Benito County,65+,MALE,6,1
San Benito County,65+,MALE,7,52
San Benito County,65+,MALE,1,127
San Benito County,65+,MALE,2,1
San Benito County,65+,MALE,3,0
San Benito County,65+,MALE,4,3
San Benito County,65+,MALE,5,0
San Benito County,65+,MALE,6,4
San Benito County,65+,MALE,7,61
San Benito County,65+,MALE,1,95
San Benito County,65+,MALE,2,1
San Benito County,65+,MALE,3,0
San Benito County,65+,MALE,4,2
San Benito County,65+,MALE,5,0
San Benito County,65+,MALE,6,1
San Benito County,65+,MALE,7,51
San Benito County,65+,MALE,1,67
San Benito County,65+,MALE,2,2
San Benito County,65+,MALE,3,0
San Benito County,65+,MALE,4,0
San Benito County,65+,MALE,5,1
San Benito County,65+,MALE,6,3
San Benito County,65+,MALE,7,57
San Benito County,65+,MALE,1,86
San Benito County,65+,MALE,2,2
San Benito County,65+,MALE,3,1
San Benito County,65+,MALE,4,7
San Benito County,65+,MALE,5,0
San Benito County,65+,MALE,6,1
San Benito County,65+,MALE,7,46
San Benito County,65+,MALE,1,77
San Benito County,65+,MALE,2,0
San Benito County,65+,MALE,3,0
San Benito County,65+,MALE,4,4
San Benito County,65+,MALE,5,0
San Benito County,65+,MALE,6,0
San Benito County,65+,MALE,7,47
San Benito County,65+,MALE,1,71
San Benito County,65+,MALE,2,2
San Benito County,65+,MALE,3,0
San Benito County,65+,MALE,4,3
San Benito County,65+,MALE,5,0
San Benito County,65+,MALE,6,1
San Benito County,65+,MALE,7,30
San Benito County,65+,MALE,1,56
San Benito County,65+,MALE,2,1
San Benito County,65+,MALE,3,2
San Benito County,65+,MALE,4,5
San Benito County,65+,MALE,5,0
San Benito County,65+,MALE,6,2
San Benito County,65+,MALE,7,32
San Benito County,65+,MALE,1,53
San Benito County,65+,MALE,2,0
San Benito County,65+,MALE,3,0
San Benito County,65+,MALE,4,1
San Benito County,65+,MALE,5,0
San Benito County,65+,MALE,6,0
San Benito County,65+,MALE,7,29
San Benito County,65+,MALE,1,26
San Benito County,65+,MALE,2,1
San Benito County,65+,MALE,3,0
San Benito County,65+,MALE,4,5
San Benito County,65+,MALE,5,0
San Benito County,65+,MALE,6,1
San Benito County,65+,MALE,7,22
San Benito County,65+,MALE,1,52
San Benito County,65+,MALE,2,1
San Benito County,65+,MALE,3,0
San Benito County,65+,MALE,4,9
San Benito County,65+,MALE,5,0
San Benito County,65+,MALE,6,0
San Benito County,65+,MALE,7,24
San Benito County,65+,MALE,1,34
San Benito County,65+,MALE,2,0
San Benito County,65+,MALE,3,0
San Benito County,65+,MALE,4,1
San Benito County,65+,MALE,5,0
San Benito County,65+,MALE,6,0
San Benito County,65+,MALE,7,29
San Benito County,65+,MALE,1,23
San Benito County,65+,MALE,2,0
San Benito County,65+,MALE,3,0
San Benito County,65+,MALE,4,0
San Benito County,65+,MALE,5,0
San Benito County,65+,MALE,6,0
San Benito County,65+,MALE,7,17
San Benito County,65+,MALE,1,35
San Benito County,65+,MALE,2,0
San Benito County,65+,MALE,3,0
San Benito County,65+,MALE,4,0
San Benito County,65+,MALE,5,0
San Benito County,65+,MALE,6,0
San Benito County,65+,MALE,7,13
San Benito County,65+,MALE,1,34
San Benito County,65+,MALE,2,0
San Benito County,65+,MALE,3,0
San Benito County,65+,MALE,4,0
San Benito County,65+,MALE,5,0
San Benito County,65+,MALE,6,0
San Benito County,65+,MALE,7,14
San Benito County,65+,MALE,1,6
San Benito County,65+,MALE,2,1
San Benito County,65+,MALE,3,0
San Benito County,65+,MALE,4,2
San Benito County,65+,MALE,5,0
San Benito County,65+,MALE,6,1
San Benito County,65+,MALE,7,9
San Benito County,65+,MALE,1,27
San Benito County,65+,MALE,2,0
San Benito County,65+,MALE,3,0
San Benito County,65+,MALE,4,0
San Benito County,65+,MALE,5,0
San Benito County,65+,MALE,6,0
San Benito County,65+,MALE,7,12
San Benito County,65+,MALE,1,10
San Benito County,65+,MALE,2,0
San Benito County,65+,MALE,3,0
San Benito County,65+,MALE,4,0
